날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2022-01-27,505000,597000,598000,450000,15946992,8155323955500,0,0.0,N,5,-92000,
2022-01-28,450000,476000,483000,445000,4559773,2104994467000,0,0.0,N,5,-55000,
2022-02-03,477000,458000,495500,441000,2918435,1375706997000,0,0.0,N,2,27000,
2022-02-04,504000,476500,505000,476000,2088996,1038186622000,0,0.0,N,2,27000,
2022-02-07,548000,520000,548000,511000,1911176,1020155389000,0,0.0,N,2,44000,
2022-02-08,542000,554000,577000,524000,2583335,1435829601000,0,0.0,N,5,-6000,
2022-02-09,511000,550000,557000,505000,2070704,1088038113000,0,0.0,N,5,-31000,
2022-02-10,474500,507000,507000,471500,2306815,1116185235500,0,0.0,N,5,-36500,
2022-02-11,482000,463500,484000,457000,1411055,672692384000,0,0.0,N,2,7500,
2022-02-14,463000,473000,482000,459500,3285402,1530528935000,0,0.0,N,5,-19000,
2022-02-15,451500,460000,468000,450000,825406,375853791000,0,0.0,N,5,-11500,
2022-02-16,455500,464000,465000,449500,961669,437351352000,0,0.0,N,2,4000,
2022-02-17,454500,454500,460000,447000,711183,322829295500,0,0.0,N,5,-1000,
2022-02-18,454500,448500,454500,448000,418728,188982367500,0,0.0,N,3,0,
2022-02-21,453000,450000,453000,447500,327509,147564231000,0,0.0,N,5,-1500,
2022-02-22,440000,444500,448000,440000,557179,246662504000,0,0.0,N,5,-13000,
2022-02-23,442000,443500,446000,438000,381560,168668926000,0,0.0,N,2,2000,
2022-02-24,416500,435000,438000,416000,883314,374397576000,0,0.0,N,5,-25500,
2022-02-25,420000,425000,430000,418500,465140,197220478000,0,0.0,N,2,3500,
2022-02-28,412000,404500,422000,404000,970088,397894926500,0,0.0,N,5,-8000,
2022-03-02,434000,411000,434500,408500,895460,379242911000,0,0.0,N,2,22000,
2022-03-03,437000,439500,441000,430000,460544,200714207000,0,0.0,N,2,3000,
2022-03-04,428500,433500,436500,427000,310930,133675199000,0,0.0,N,5,-8500,
2022-03-07,414000,420500,421000,412000,370588,154053589000,0,0.0,N,5,-14500,
2022-03-08,410500,406000,417000,402500,393413,161982437000,0,0.0,N,5,-3500,
2022-03-10,417500,421000,430500,417500,1076446,454801061000,0,0.0,N,2,7000,
2022-03-11,391000,411500,412000,390500,1811373,715532886694,0,0.0,N,5,-26500,
2022-03-14,363500,385000,385500,361500,1999479,731908020500,0,0.0,N,5,-27500,
2022-03-15,359500,363000,370000,355000,1064506,385445614500,0,0.0,N,5,-4000,
2022-03-16,363500,367000,367500,360000,625328,227521975500,0,0.0,N,2,4000,
2022-03-17,376000,374000,381500,373000,816118,307688803000,0,0.0,N,2,12500,
2022-03-18,382000,377500,384000,370500,643915,242690475000,0,0.0,N,2,6000,
2022-03-21,386000,385000,397500,384000,655247,256448327000,0,0.0,N,2,4000,
2022-03-22,397500,388500,399000,388000,413972,163222153000,0,0.0,N,2,11500,
2022-03-23,407000,403000,407500,398000,523438,211178472000,0,0.0,N,2,9500,
2022-03-24,408000,405000,410000,398000,320746,129636238000,0,0.0,N,2,1000,
2022-03-25,439000,418500,444000,417500,1528600,663877825000,0,0.0,N,2,31000,
2022-03-28,436500,439000,443000,430000,481311,210766810000,0,0.0,N,5,-2500,
2022-03-29,441000,443000,448500,440500,375894,166590100000,0,0.0,N,2,4500,
2022-03-30,440500,444500,445000,427000,440195,192042959500,0,0.0,N,5,-500,
2022-03-31,442000,437000,444000,435000,272318,120293268000,0,0.0,N,2,1500,
2022-04-01,428000,438500,439500,425000,456080,197234422000,0,0.0,N,5,-14000,
2022-04-04,438500,422000,440500,417500,362727,156602111500,0,0.0,N,2,10500,
2022-04-05,449000,442500,450000,437000,491410,218752161000,0,0.0,N,2,10500,
2022-04-06,444500,436000,448500,436000,415524,183675493500,0,0.0,N,5,-4500,
2022-04-07,436500,438000,442000,431000,316409,138064435000,0,0.0,N,5,-8000,
2022-04-08,439500,449000,449000,437500,395489,175252113500,0,0.0,N,2,3000,
2022-04-11,425000,435000,435500,423500,289205,123918833000,0,0.0,N,5,-14500,
2022-04-12,411000,417000,421500,410000,382240,157982450500,0,0.0,N,5,-14000,
2022-04-13,431000,414000,431500,404000,386194,162693896000,0,0.0,N,2,20000,
2022-04-14,441000,434000,441000,427500,321259,139795772500,0,0.0,N,2,10000,
2022-04-15,435000,435500,445000,431500,307347,135286720000,0,0.0,N,5,-6000,
2022-04-18,433000,434000,439500,432500,115652,50255678500,0,0.0,N,5,-2000,
2022-04-19,435500,438000,441500,434000,124432,54329464000,0,0.0,N,2,2500,
2022-04-20,436500,437500,438000,432000,202657,88180385500,0,0.0,N,2,1000,
2022-04-21,437000,437500,440000,434500,234128,102241598500,0,0.0,N,2,500,
2022-04-22,436500,434000,437500,428500,266806,115174095180,0,0.0,N,5,-500,
2022-04-25,433000,430000,436000,428500,254452,110021355000,0,0.0,N,5,-3500,
2022-04-26,423500,432000,432000,414500,520529,219350759000,0,0.0,N,5,-9500,
2022-04-27,418000,399500,427000,397000,1478354,607545078000,0,0.0,N,5,-5500,
2022-04-28,417500,420500,421000,412500,358325,149150305000,0,0.0,N,5,-500,
2022-04-29,417000,418000,426000,414000,332582,139720968000,0,0.0,N,5,-500,
2022-05-02,408500,412500,414500,407000,365546,149419900500,0,0.0,N,5,-8500,
2022-05-03,407500,409500,415000,406500,254850,104589245000,0,0.0,N,5,-1000,
2022-05-04,401500,409500,410500,399500,364195,146865830000,0,0.0,N,5,-6000,
2022-05-06,401500,395000,401500,390000,350875,139360538000,0,0.0,N,3,0,
2022-05-09,394000,397000,400000,390000,289113,114076485500,0,0.0,N,5,-7500,
2022-05-10,393500,387500,398500,382000,407928,159437583000,0,0.0,N,5,-500,
2022-05-11,391500,394000,398000,391500,239355,94448041000,0,0.0,N,5,-2000,
2022-05-12,388000,390000,395500,386000,251570,98271466500,0,0.0,N,5,-3500,
2022-05-13,400500,390500,401500,390500,228636,90861595500,0,0.0,N,2,12500,
2022-05-16,400500,407000,407500,397000,200731,80541813500,0,0.0,N,3,0,
2022-05-17,408500,400500,411000,399000,230327,93232183500,0,0.0,N,2,8000,
2022-05-18,410000,410000,413000,407500,233063,95504388000,0,0.0,N,2,1500,
2022-05-19,415500,398500,417000,398500,320709,131749875500,0,0.0,N,2,5500,
2022-05-20,434000,421000,439000,418000,881979,380616741500,0,0.0,N,2,18500,
2022-05-23,438000,438500,444000,432500,361437,158222948000,0,0.0,N,2,4000,
2022-05-24,438500,438500,444000,436500,350284,154111345500,0,0.0,N,2,500,
2022-05-25,426500,439000,439000,422000,365195,156116741000,0,0.0,N,5,-12000,
2022-05-26,430500,426500,432500,424500,162583,69909988500,0,0.0,N,2,4000,
2022-05-27,430500,434500,437000,427500,214801,92417956500,0,0.0,N,3,0,
2022-05-30,439500,434500,440000,432000,229834,100590444000,0,0.0,N,2,9000,
2022-05-31,444000,441500,444000,436000,345830,152722959500,0,0.0,N,2,4500,
2022-06-02,440500,440500,442000,438000,153596,67591562000,0,0.0,N,5,-3500,
2022-06-03,437500,443500,444000,437500,154981,68167034250,0,0.0,N,5,-3000,
2022-06-07,432000,436500,439500,432000,180249,78448597000,0,0.0,N,5,-5500,
2022-06-08,425500,432500,434500,422500,215828,92160988000,0,0.0,N,5,-6500,
2022-06-09,422500,426000,426000,419000,208712,88237112000,0,0.0,N,5,-3000,
2022-06-10,425000,418000,426000,412500,285077,119263359000,0,0.0,N,2,2500,
2022-06-13,415000,414000,420500,413500,267003,111070114500,0,0.0,N,5,-10000,
2022-06-14,426500,411000,432500,410500,417106,177026330500,0,0.0,N,2,11500,
2022-06-15,420000,426000,427500,417000,275832,116242221000,0,0.0,N,5,-6500,
2022-06-16,427000,424500,439500,424500,365836,158223107500,0,0.0,N,2,7000,
2022-06-17,425500,419500,430000,417000,1211937,514412425000,0,0.0,N,5,-1500,
2022-06-20,411500,426500,427000,408500,285056,117916835500,0,0.0,N,5,-14000,
2022-06-21,413000,414500,416500,406000,204026,83799535500,0,0.0,N,2,1500,
2022-06-22,401000,415000,416500,401000,210875,85564180500,0,0.0,N,5,-12000,
2022-06-23,400000,401000,404500,391000,298719,118620210000,0,0.0,N,5,-1000,
2022-06-24,405000,399000,405000,398000,235758,94641770000,0,0.0,N,2,5000,
2022-06-27,412000,408500,414500,403500,206869,84981604000,0,0.0,N,2,7000,
2022-06-28,410500,412000,415000,406500,129697,53121997500,0,0.0,N,5,-1500,
2022-06-29,391500,402000,403500,391500,327192,129264759500,0,0.0,N,5,-19000,
2022-06-30,371000,388500,389000,370500,459845,172557186500,0,0.0,N,5,-20500,
2022-07-01,356500,371000,371500,356000,434833,156338269000,0,0.0,N,5,-14500,
2022-07-04,356000,356500,361000,352000,161015,57494233000,0,0.0,N,5,-500,
2022-07-05,361500,356500,362500,356000,219192,78856116000,0,0.0,N,2,5500,
2022-07-06,370500,367500,374500,364000,393886,145242420500,0,0.0,N,2,9000,
2022-07-07,373500,374500,375000,367500,223247,83026169000,0,0.0,N,2,3000,
2022-07-08,388000,375000,392500,375000,397140,152494371000,0,0.0,N,2,14500,
2022-07-11,395000,389000,402000,380500,345052,136303997500,0,0.0,N,2,7000,
2022-07-12,401000,393000,403000,387500,324262,129466396000,0,0.0,N,2,6000,
2022-07-13,400000,398500,404000,392000,223258,89361995000,0,0.0,N,5,-1000,
2022-07-14,399500,400000,404000,399000,197883,79341648000,0,0.0,N,5,-500,
2022-07-15,400000,401500,402000,394000,146816,58477354500,0,0.0,N,2,500,
2022-07-18,393000,400000,400500,387000,233929,91683809000,0,0.0,N,5,-7000,
2022-07-19,383000,391500,393500,382500,205688,79472942500,0,0.0,N,5,-10000,
2022-07-20,384000,387000,389500,383500,181936,70114619000,0,0.0,N,2,1000,
2022-07-21,390500,385000,390500,384500,185937,72143443000,0,0.0,N,2,6500,
2022-07-22,382000,391500,392500,382000,300672,115683322500,0,0.0,N,5,-8500,
2022-07-25,391000,376000,393500,371000,653865,250565914000,0,0.0,N,2,9000,
2022-07-26,394000,388000,409500,386500,691524,275374353000,0,0.0,N,2,3000,
2022-07-27,393500,383000,397000,382500,2624439,1015619584000,0,0.0,N,5,-500,
2022-07-28,415500,396000,419000,393500,1654973,676882637500,0,0.0,N,2,22000,
2022-07-29,422000,416000,423000,411000,721315,301694699000,0,0.0,N,2,6500,
2022-08-01,419500,420000,428000,416500,370740,156840943000,0,0.0,N,5,-2500,
2022-08-02,417000,420000,424000,413000,282849,117728618500,0,0.0,N,5,-2500,
2022-08-03,437000,416000,437000,415500,733137,315345794000,0,0.0,N,2,20000,
2022-08-04,443000,444500,446500,438500,573214,253917268000,0,0.0,N,2,6000,
2022-08-05,446000,443500,449000,440500,409770,182957819500,0,0.0,N,2,3000,
2022-08-08,447000,443000,448500,440500,256471,114505113500,0,0.0,N,2,1000,
2022-08-09,457500,448000,458500,444000,593954,269431475000,0,0.0,N,2,10500,
2022-08-10,458000,455500,459500,452500,280484,127937645000,0,0.0,N,2,500,
2022-08-11,472000,462000,474000,461000,641654,301398296500,0,0.0,N,2,14000,
2022-08-12,460500,469000,473000,455500,430857,198571428500,0,0.0,N,5,-11500,
2022-08-16,460500,464500,469500,458500,327692,151490169500,0,0.0,N,3,0,
2022-08-17,453500,461000,461500,450000,343740,155733570500,0,0.0,N,5,-7000,
2022-08-18,452000,450000,455000,445000,255728,115095379000,0,0.0,N,5,-1500,
2022-08-19,447000,452500,455000,445500,225884,101569878500,0,0.0,N,5,-5000,
2022-08-22,442500,441500,447500,438500,207144,91821994500,0,0.0,N,5,-4500,
2022-08-23,445000,441500,449000,439500,225611,100119232000,0,0.0,N,2,2500,
2022-08-24,451000,449500,454000,441500,242174,108383166000,0,0.0,N,2,6000,
2022-08-25,459000,452500,459000,449000,262145,119340665500,0,0.0,N,2,8000,
2022-08-26,465500,461000,467000,460500,316072,146993194500,0,0.0,N,2,6500,
2022-08-29,459500,451000,465000,447500,339935,155107759000,0,0.0,N,5,-6000,
2022-08-30,465500,470500,478000,463500,422011,198555404000,0,0.0,N,2,6000,
2022-08-31,462500,462500,466000,455000,432953,199598615500,0,0.0,N,5,-3000,
2022-09-01,463000,455500,469000,455000,289808,134255218000,0,0.0,N,2,500,
2022-09-02,482000,467500,487000,466500,731539,349349353500,0,0.0,N,2,19000,
2022-09-05,483000,481500,492000,480500,323405,156727465500,0,0.0,N,2,1000,
2022-09-06,483500,483000,486000,475000,205898,99104211000,0,0.0,N,2,500,
2022-09-07,488000,481500,490500,481000,276296,134388197500,0,0.0,N,2,4500,
2022-09-08,486500,492500,494000,486000,327964,160413041500,0,0.0,N,5,-1500,
2022-09-13,497000,492000,500000,485500,437949,216824468500,0,0.0,N,2,10500,
2022-09-14,498500,487000,500000,486500,412616,204743471500,0,0.0,N,2,1500,
2022-09-15,511000,499500,513000,497500,447162,226497319000,0,0.0,N,2,12500,
2022-09-16,506000,512000,516000,501000,975540,494626736000,0,0.0,N,5,-5000,
2022-09-19,477500,507000,507000,475000,524253,254295386000,0,0.0,N,5,-28500,
2022-09-20,483500,484000,491000,475500,321658,155579034500,0,0.0,N,2,6000,
2022-09-21,479500,481500,487500,476500,251723,121298049080,0,0.0,N,5,-4000,
2022-09-22,488500,475500,492000,473500,270673,130675612000,0,0.0,N,2,9000,
2022-09-23,460500,489000,489500,460000,434212,203105102200,0,0.0,N,5,-28000,
2022-09-26,446500,453000,458000,440000,446277,199778293500,0,0.0,N,5,-14000,
2022-09-27,444000,447500,451000,435000,365111,161626660000,0,0.0,N,5,-2500,
2022-09-28,433500,444000,451500,427000,434645,189714197000,0,0.0,N,5,-10500,
2022-09-29,440000,440500,448000,436500,315304,139837131500,0,0.0,N,2,6500,
2022-09-30,426500,433000,438500,420000,359392,153804360500,0,0.0,N,5,-13500,
2022-10-04,444500,429500,446000,415000,385281,167012070000,0,0.0,N,2,18000,
2022-10-05,469000,455000,470500,448500,500217,231191701500,0,0.0,N,2,24500,
2022-10-06,478000,470000,487000,466500,355060,170841758000,0,0.0,N,2,9000,
2022-10-07,482500,474500,486000,474000,278082,134037047000,0,0.0,N,2,4500,
2022-10-11,497500,482000,497500,477500,482189,236796922500,0,0.0,N,2,15000,
2022-10-12,483000,497500,498000,475500,372446,179978844500,0,0.0,N,5,-14500,
2022-10-13,477000,484500,492500,476500,305035,147505636500,0,0.0,N,5,-6000,
2022-10-14,483000,487000,489500,479000,234212,113591744500,0,0.0,N,2,6000,
2022-10-17,491500,479500,491500,477000,234777,114305324000,0,0.0,N,2,8500,
2022-10-18,489000,497000,499500,481500,338046,164809047500,0,0.0,N,5,-2500,
2022-10-19,497500,491000,500000,489500,347663,172425197000,0,0.0,N,2,8500,
2022-10-20,495000,499000,500000,484500,301938,148060337500,0,0.0,N,5,-2500,
2022-10-21,499000,491000,499000,489000,211677,104882615000,0,0.0,N,2,4000,
2022-10-24,509000,504000,510000,500000,346950,175720241000,0,0.0,N,2,10000,
2022-10-25,511000,510000,526000,509000,473847,245733032000,0,0.0,N,2,2000,
2022-10-26,529000,517000,530000,514000,445935,233328133000,0,0.0,N,2,18000,
2022-10-27,540000,535000,545000,532000,370279,200117783000,0,0.0,N,2,11000,
2022-10-28,532000,540000,549000,530000,381489,206763746000,0,0.0,N,5,-8000,
