날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2005-12-12,49556,46582,49556,45690,2659875,125473366400,0,0.0,N,2,2973,
2005-12-13,49506,48763,49655,48416,1427897,69950207990,0,0.0,N,5,-49,
2005-12-14,47326,49209,49209,47177,1183816,56860191250,0,0.0,N,5,-2180,
2005-12-15,46582,47573,47672,46384,1246529,58323576500,0,0.0,N,5,-743,
2005-12-16,45145,45492,46830,45145,1076022,49333070900,0,0.0,N,5,-1437,
2005-12-19,46334,44798,46731,44798,1189467,55090862390,0,0.0,N,2,1189,
2005-12-20,46582,46087,46582,45046,924879,42396781950,0,0.0,N,2,247,
2005-12-21,46087,46087,46582,45789,956568,44136030500,0,0.0,N,5,-495,
2005-12-22,45195,46731,46731,44501,827771,37477347300,0,0.0,N,5,-892,
2005-12-23,45492,44699,45492,44104,734550,32981582700,0,0.0,N,2,297,
2005-12-26,44600,45294,45542,44451,490486,21945885500,0,0.0,N,5,-892,
2005-12-27,44650,44154,45244,44154,401261,17980449950,0,0.0,N,2,49,
2005-12-28,46450,45000,47200,44700,793029,36649945150,2,-0.89,N,2,1800,
2005-12-29,46200,47000,47000,46000,709545,32819185500,0,0.0,N,5,-250,
2006-01-02,46550,46500,46750,45700,512667,23707775800,0,0.0,N,2,350,
2006-01-03,45600,46550,46700,45450,665943,30612345750,0,0.0,N,5,-950,
2006-01-04,46000,46250,46300,45600,799674,36706326500,0,0.0,N,2,400,
2006-01-05,46000,45900,46000,45250,601543,27525346500,0,0.0,N,3,0,
2006-01-06,47400,45550,47400,45550,740635,34409367800,0,0.0,N,2,1400,
2006-01-09,46900,46600,47600,46200,837304,39305863100,0,0.0,N,5,-500,
2006-01-10,48000,46900,48000,46900,1412594,67143787408,0,0.0,N,2,1100,
2006-01-11,47400,47400,48400,46800,657645,31114126500,0,0.0,N,5,-600,
2006-01-12,48500,48300,48950,47800,1065272,51487434000,0,0.0,N,2,1100,
2006-01-13,48350,48650,48650,47500,480993,23253610950,0,0.0,N,5,-150,
2006-01-16,47500,48000,48200,47050,432990,20582760900,0,0.0,N,5,-850,
2006-01-17,46400,47850,47850,46050,636271,30062364900,0,0.0,N,5,-1100,
2006-01-18,46400,46500,46900,45000,939894,42878617550,0,0.0,N,3,0,
2006-01-19,46700,46300,47450,45850,705183,33092469100,0,0.0,N,2,300,
2006-01-20,47000,47500,47550,45650,892912,41904992100,0,0.0,N,2,300,
2006-01-23,44950,46000,47000,44500,784920,35663697860,0,0.0,N,5,-2050,
2006-01-24,46000,45500,46650,45400,732137,33488904311,0,0.0,N,2,1050,
2006-01-25,47250,45000,47350,45000,1005937,47168197750,0,0.0,N,2,1250,
2006-01-26,46000,46600,47000,45500,788568,36174214560,0,0.0,N,5,-1250,
2006-01-27,47750,46900,47850,46900,698887,33168794750,0,0.0,N,2,1750,
2006-01-31,47300,47900,47900,46850,352592,16730919100,0,0.0,N,5,-450,
2006-02-01,45750,47000,47200,45700,771811,35587983750,0,0.0,N,5,-1550,
2006-02-02,45650,46000,46050,44900,513806,23381668900,0,0.0,N,5,-100,
2006-02-03,45000,45400,45450,44950,1027885,46320442760,0,0.0,N,5,-650,
2006-02-06,45050,44300,45500,44200,1564789,70308886450,0,0.0,N,2,50,
2006-02-07,45150,45050,46150,44250,572906,25903541950,0,0.0,N,2,100,
2006-02-08,44250,44800,45250,44100,716946,31920795250,0,0.0,N,5,-900,
2006-02-09,45350,44400,46250,44100,1128182,50713062450,0,0.0,N,2,1100,
2006-02-10,45050,45600,46150,44450,1502303,67707638650,0,0.0,N,5,-300,
2006-02-13,43650,45100,45300,43650,660610,29136541950,0,0.0,N,5,-1400,
2006-02-14,43000,43050,43350,41550,1258304,53359552500,0,0.0,N,5,-650,
2006-02-15,41100,43000,43500,40050,2573355,106284218960,0,0.0,N,5,-1900,
2006-02-16,41800,41500,42500,41400,2432598,101202595400,0,0.0,N,2,700,
2006-02-17,43650,42450,43750,42150,1205921,51910308000,0,0.0,N,2,1850,
2006-02-20,42950,43650,43900,42550,538475,23153738200,0,0.0,N,5,-700,
2006-02-21,42250,42950,43250,42200,473080,20066128000,0,0.0,N,5,-700,
2006-02-22,41250,41900,42500,40950,801655,33264158750,0,0.0,N,5,-1000,
2006-02-23,42300,41250,42450,41150,878594,36938846700,0,0.0,N,2,1050,
2006-02-24,42000,42500,42550,41100,645531,26895946500,0,0.0,N,5,-300,
2006-02-27,42100,41900,43550,41700,1709538,71853267200,0,0.0,N,2,100,
