날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2009-11-11,35650,32250,36550,31550,7755136,265805280600,0,0.0,N,2,3400,
2009-11-12,37050,36000,38000,35700,2210381,81268538450,0,0.0,N,2,1400,
2009-11-13,35750,37600,38300,35750,1189162,43492524500,0,0.0,N,5,-1300,
2009-11-16,37900,35750,38150,35750,978617,36489911950,0,0.0,N,2,2150,
2009-11-17,38400,38400,38800,37200,745654,28565727900,0,0.0,N,2,500,
2009-11-18,38100,38500,38700,37800,463238,17632158500,0,0.0,N,5,-300,
2009-11-19,39850,38400,40150,38250,995245,39384151250,0,0.0,N,2,1750,
2009-11-20,41000,39850,42500,39350,1043494,43020530400,0,0.0,N,2,1150,
2009-11-23,41650,41050,42150,40350,469349,19439623550,0,0.0,N,2,650,
2009-11-24,41500,42200,42300,41150,444040,18591138200,0,0.0,N,5,-150,
2009-11-25,45000,41450,45650,41450,939520,41346140250,0,0.0,N,2,3500,
2009-11-26,47600,45500,47850,45200,1079445,50657916800,0,0.0,N,2,2600,
2009-11-27,47200,47050,51100,45600,1927043,93498189950,0,0.0,N,5,-400,
2009-11-30,47800,49000,50500,47400,1008738,49384208400,0,0.0,N,2,600,
2009-12-01,44300,48050,48650,44100,1399505,63623197800,0,0.0,N,5,-3500,
2009-12-02,45050,45100,46200,44000,694884,31436649150,0,0.0,N,2,750,
2009-12-03,47650,45450,47800,45100,674154,31367491500,0,0.0,N,2,2600,
2009-12-04,47600,47800,48700,47350,425687,20424627200,0,0.0,N,5,-50,
2009-12-07,46050,47550,47850,45200,883973,40631795600,0,0.0,N,5,-1550,
2009-12-08,44950,45600,45950,44650,427591,19270713250,0,0.0,N,5,-1100,
2009-12-09,45350,44950,45900,44950,315544,14362642750,0,0.0,N,2,400,
2009-12-10,46300,45350,46600,44400,447482,20406265150,0,0.0,N,2,950,
2009-12-11,46700,47000,47650,46250,604893,28484227400,0,0.0,N,2,400,
2009-12-14,49100,47400,49450,47250,766945,37150574000,0,0.0,N,2,2400,
2009-12-15,48700,49700,49700,48700,440119,21656636100,0,0.0,N,5,-400,
2009-12-16,49700,49300,51100,49100,696679,34889253700,0,0.0,N,2,1000,
2009-12-17,49400,50000,50000,48450,390053,19292431400,0,0.0,N,5,-300,
2009-12-18,48600,48650,49350,48400,251586,12277717000,0,0.0,N,5,-800,
2009-12-21,48550,48300,49600,48100,281217,13725673350,0,0.0,N,5,-50,
2009-12-22,48900,48900,49150,48200,214354,10413622900,0,0.0,N,2,350,
2009-12-23,47100,48500,48900,46700,556547,26507640900,0,0.0,N,5,-1800,
2009-12-24,46400,47000,47100,45700,442213,20507208150,0,0.0,N,5,-700,
2009-12-28,44850,45400,46350,44850,554457,25040414400,0,0.0,N,5,-1550,
2009-12-29,43200,44700,45900,42550,523312,23095891900,2,0.0,N,5,-1650,
2009-12-30,44800,43500,44800,41900,381188,16664340700,0,0.0,N,2,1600,
2010-01-04,47250,45300,47600,44700,417372,19343404800,0,0.0,N,2,2450,
2010-01-05,49050,48000,49800,47350,814860,39995877250,0,0.0,N,2,1800,
2010-01-06,50000,49250,51300,48600,716281,35875434700,0,0.0,N,2,950,
2010-01-07,52100,50000,52500,49700,718497,37277819300,0,0.0,N,2,2100,
2010-01-08,55000,52400,58500,51000,1100618,59545625700,0,0.0,N,2,2900,
2010-01-11,55000,55000,55500,53300,928868,50875800700,0,0.0,N,3,0,
2010-01-12,55900,54400,57500,53400,884380,49579483300,0,0.0,N,2,900,
2010-01-13,56000,56000,58000,55600,348502,19806160200,0,0.0,N,2,100,
2010-01-14,55600,56000,57000,54400,404416,22474180800,0,0.0,N,5,-400,
2010-01-15,59500,55900,59800,55300,734059,42798591700,0,0.0,N,2,3900,
2010-01-18,60100,59300,60600,58600,408102,24424463900,0,0.0,N,2,600,
2010-01-19,58500,60500,60600,58200,393920,23466463300,0,0.0,N,5,-1600,
2010-01-20,58400,59200,59900,58000,325732,19125298600,0,0.0,N,5,-100,
2010-01-21,58900,57500,60000,57100,280620,16463778200,0,0.0,N,2,500,
2010-01-22,57700,58000,59000,56800,315639,18161461500,0,0.0,N,5,-1200,
2010-01-25,57700,56200,58300,56200,328443,18790114700,0,0.0,N,3,0,
2010-01-26,57100,58200,59700,56600,311281,18022880000,0,0.0,N,5,-600,
2010-01-27,55100,56800,57400,54800,420236,23407941400,0,0.0,N,5,-2000,
2010-01-28,56000,55700,57200,53900,415602,23186321800,0,0.0,N,2,900,
2010-01-29,52400,55100,55600,50000,410446,22159887500,0,0.0,N,5,-3600,
2010-02-01,52700,52400,53900,51600,240542,12729584800,0,0.0,N,2,300,
2010-02-02,54800,53800,56200,53400,294094,16082073300,0,0.0,N,2,2100,
2010-02-03,55000,55100,56200,54500,188231,10408532900,0,0.0,N,2,200,
2010-02-04,54600,55000,55000,53000,240119,12998159800,0,0.0,N,5,-400,
2010-02-05,50900,52000,52900,50300,387178,19889634800,0,0.0,N,5,-3700,
2010-02-08,50300,51000,52200,50100,177176,9081162400,0,0.0,N,5,-600,
2010-02-09,51500,50100,51800,49600,197496,10004140150,0,0.0,N,2,1200,
2010-02-10,50100,52200,52800,50100,277276,14215002700,0,0.0,N,5,-1400,
2010-02-11,51100,50300,51200,50100,186334,9454458900,0,0.0,N,2,1000,
2010-02-12,52800,51700,53000,51100,177556,9229004900,0,0.0,N,2,1700,
2010-02-16,53300,53000,54000,52500,185444,9918406500,0,0.0,N,2,500,
2010-02-17,55200,53800,55600,53800,392687,21610441000,0,0.0,N,2,1900,
2010-02-18,54900,55400,55700,54400,162563,8931652800,0,0.0,N,5,-300,
2010-02-19,55800,54500,57300,54400,416815,23378768400,0,0.0,N,2,900,
2010-02-22,57900,56900,58400,56500,433497,25044053400,0,0.0,N,2,2100,
2010-02-23,57600,57700,58400,56800,181948,10478018200,0,0.0,N,5,-300,
