날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2016-11-10,209450,196360,215268,182542,4935661,1003342193000,0,0.0,N,2,13090,
2016-11-11,234904,217450,271267,206541,5596718,1336712566000,0,0.0,N,2,25454,
2016-11-14,255268,239995,258177,239995,2046845,514321156500,0,0.0,N,2,20363,
2016-11-15,241450,260359,263995,236359,1782683,446801727500,0,0.0,N,5,-13817,
2016-11-16,247268,245086,251631,237814,1141940,280583787000,0,0.0,N,2,5818,
2016-11-17,243632,256722,258177,243632,627189,157613649500,0,0.0,N,5,-3636,
2016-11-18,244359,242904,244359,229086,902325,213409501000,0,0.0,N,2,727,
2016-11-21,245813,243632,250177,238541,441467,108333947000,0,0.0,N,2,1454,
2016-11-22,248722,247268,253086,245813,390672,97392144000,0,0.0,N,2,2909,
2016-11-23,241450,250904,250904,239995,315626,76739545500,0,0.0,N,5,-7272,
2016-11-24,226177,239995,240723,226177,576062,133831419500,0,0.0,N,5,-15272,
2016-11-25,235632,223996,237814,222541,482887,111847832000,0,0.0,N,2,9454,
2016-11-28,234904,234177,240723,231268,282795,66759070000,0,0.0,N,5,-727,
2016-11-29,228359,229086,231268,219632,614580,138687567000,0,0.0,N,5,-6545,
2016-11-30,223996,226905,230541,218905,1680913,377122477000,0,0.0,N,5,-4363,
2016-12-01,210178,223268,223996,209450,585956,125615900750,0,0.0,N,5,-13817,
2016-12-02,206541,210178,212359,202178,483010,99657197500,0,0.0,N,5,-3636,
2016-12-05,206541,208723,213087,206541,279789,58700661500,0,0.0,N,3,0,
2016-12-06,212359,207269,215268,207269,281642,59834073000,0,0.0,N,2,5818,
2016-12-07,218905,213087,221087,213087,237654,51892502500,0,0.0,N,2,6545,
2016-12-08,218905,221814,224723,213814,247342,54019720500,0,0.0,N,3,0,
2016-12-09,210905,218905,218905,210178,198171,42275622500,0,0.0,N,5,-7999,
2016-12-12,207996,210905,215268,207269,216423,45376836500,0,0.0,N,5,-2909,
2016-12-13,211632,208723,211632,205087,165475,34573534800,0,0.0,N,2,3636,
2016-12-14,208723,213814,213814,207269,127833,26774677500,0,0.0,N,5,-2909,
2016-12-15,207269,207269,209450,205087,139124,28863948500,0,0.0,N,5,-1454,
2016-12-16,210178,207996,210178,205814,159854,33274717000,0,0.0,N,2,2909,
2016-12-19,218178,209450,219632,207996,243532,52427781000,0,0.0,N,2,7999,
2016-12-20,220359,220359,223268,218178,183027,40544650500,0,0.0,N,2,2181,
2016-12-21,215268,221814,222541,215268,101162,22014090000,0,0.0,N,5,-5090,
2016-12-22,209450,215268,216723,209450,106729,22583070500,0,0.0,N,5,-5818,
2016-12-23,209450,209450,213087,209450,59478,12510919000,0,0.0,N,3,0,
2016-12-26,209450,210905,211632,209450,43305,9098987500,0,0.0,N,3,0,
2016-12-27,211632,209450,213814,209450,74100,15727449500,0,0.0,N,2,2181,
2016-12-28,221087,214541,225450,213814,217788,48046411500,2,0.0,N,2,9454,
2016-12-29,219632,219632,221814,217450,86542,19069949500,0,0.0,N,5,-1454,
2017-01-02,227632,220359,229814,219632,166546,37726204500,0,0.0,N,2,7999,
2017-01-03,229814,227632,229814,224723,112514,25670749000,0,0.0,N,2,2181,
2017-01-04,224723,231995,234177,224723,123850,28395462500,0,0.0,N,5,-5090,
2017-01-05,229086,226905,229814,226905,66006,15106490500,0,0.0,N,2,4363,
2017-01-06,229086,229814,230541,226177,60573,13844455000,0,0.0,N,3,0,
2017-01-09,224723,229086,229814,222541,85856,19265478500,0,0.0,N,5,-4363,
2017-01-10,219632,223996,223996,218905,107733,23750239500,0,0.0,N,5,-5090,
2017-01-11,231268,220359,234177,220359,242707,55605883284,0,0.0,N,2,11636,
2017-01-12,228359,229086,230541,224723,104324,23764490000,0,0.0,N,5,-2909,
2017-01-13,222541,225450,229814,221814,127279,28627705500,0,0.0,N,5,-5818,
2017-01-16,220359,223996,224723,219632,86306,19070130500,0,0.0,N,5,-2181,
2017-01-17,221087,219632,223996,218178,76278,16849807000,0,0.0,N,2,727,
2017-01-18,222541,222541,223268,221087,50649,11245139000,0,0.0,N,2,1454,
2017-01-19,221814,226177,227632,221087,66274,14872472500,0,0.0,N,5,-727,
2017-01-20,225450,221814,226177,221087,54831,12311531000,0,0.0,N,2,3636,
2017-01-23,226177,226905,227632,223996,61536,13909562000,0,0.0,N,2,727,
2017-01-24,225450,226177,226905,221814,77194,17244026500,0,0.0,N,5,-727,
2017-01-25,225450,226905,227632,221814,96723,21787740000,0,0.0,N,3,0,
2017-01-26,234177,227632,238541,226177,279950,65503544500,0,0.0,N,2,8727,
2017-01-31,234177,235632,238541,233450,157431,37167125500,0,0.0,N,3,0,
2017-02-01,237086,235632,237086,231995,95025,22335835500,0,0.0,N,2,2909,
2017-02-02,249450,237814,251631,236359,411020,101637422500,0,0.0,N,2,12363,
2017-02-03,251631,252359,256722,249450,274606,69323552500,0,0.0,N,2,2181,
2017-02-06,245086,250177,250904,242904,172928,42530890500,0,0.0,N,5,-6545,
2017-02-07,249450,245086,250904,242904,146268,36293898738,0,0.0,N,2,4363,
2017-02-08,237086,249450,250177,234904,257177,62000214476,0,0.0,N,5,-12363,
2017-02-09,234177,237086,241450,233450,150821,35658369500,0,0.0,N,5,-2909,
2017-02-10,229814,232723,234177,226905,484526,111108452300,0,0.0,N,5,-4363,
2017-02-13,229814,226905,231995,226177,121831,27968918500,0,0.0,N,3,0,
2017-02-14,227632,229814,231995,227632,103698,23747985500,0,0.0,N,5,-2181,
2017-02-15,233450,226905,234904,226905,89669,20770486500,0,0.0,N,2,5818,
2017-02-16,231268,234177,236359,230541,91145,21234750500,0,0.0,N,5,-2181,
2017-02-17,233450,226177,233450,225450,132689,30392384500,0,0.0,N,2,2181,
2017-02-20,234177,231995,234904,231268,52390,12240403500,0,0.0,N,2,727,
2017-02-21,240723,234177,241450,233450,112723,26971576500,0,0.0,N,2,6545,
2017-02-22,239995,242177,242904,238541,73314,17644846000,0,0.0,N,5,-727,
2017-02-23,244359,239995,244359,239995,99387,24194032000,0,0.0,N,2,4363,
