날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2007-07-25,166779,157432,167271,152512,2900278,470120433500,0,0.0,N,2,9347,
2007-07-26,147592,165303,166779,147592,2166814,346931666000,0,0.0,N,5,-19187,
2007-07-27,145624,144640,156448,136769,1225246,178490657000,0,0.0,N,5,-1967,
2007-07-30,154972,142673,154972,142673,580347,86268024000,0,0.0,N,2,9347,
2007-07-31,154480,152512,156448,150052,374713,57458342000,0,0.0,N,5,-491,
2007-08-01,145132,150544,152512,143656,408186,60079951500,0,0.0,N,5,-9347,
2007-08-02,140705,147592,148576,136769,471341,67122026000,0,0.0,N,5,-4427,
2007-08-03,134801,143656,143656,134801,696139,95217009500,0,0.0,N,5,-5903,
2007-08-06,135293,132833,138245,130373,440165,59103503500,0,0.0,N,2,491,
2007-08-07,130373,138245,139229,130373,464571,62025605000,0,0.0,N,5,-4919,
2007-08-08,133817,131849,135785,130865,467127,62351151000,0,0.0,N,2,3443,
2007-08-09,133325,135785,139721,132341,508052,68926559500,0,0.0,N,5,-491,
2007-08-10,126437,128897,129881,125945,453868,57848747500,0,0.0,N,5,-6887,
2007-08-13,129881,127913,131357,125453,546416,70112005000,0,0.0,N,2,3443,
2007-08-14,118566,129389,129881,118566,504443,62145574500,0,0.0,N,5,-11315,
2007-08-16,109710,112170,117090,109710,814077,91939773500,0,0.0,N,5,-8855,
2007-08-17,110202,111678,116106,108726,414733,46884041500,0,0.0,N,2,491,
2007-08-20,122994,117090,122994,115122,577470,68366420000,0,0.0,N,2,12791,
2007-08-21,125945,122010,125945,119058,362462,44389376000,0,0.0,N,2,2951,
2007-08-22,122010,124961,125945,120534,617967,75943309740,0,0.0,N,5,-3935,
2007-08-23,127913,125945,128405,123977,442550,55985318210,0,0.0,N,2,5903,
2007-08-24,131849,130373,134801,129881,536069,70768837500,0,0.0,N,2,3935,
2007-08-27,133817,139721,142181,132833,527874,72339080820,0,0.0,N,2,1967,
