날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
1997-01-03,13787,13787,14006,13787,8443,1678740,0,0.0,N,3,218,
1997-01-04,12839,13642,13642,12839,17161,2279830,0,0.0,N,5,-948,
1997-01-06,12547,12912,12912,12401,45522,5708430,0,0.0,N,5,-291,
1997-01-07,12255,12620,12766,12255,21137,2648420,0,0.0,N,5,-291,
1997-01-08,13131,12401,13131,11818,28251,3728950,0,0.0,N,2,875,
1997-01-09,13496,12255,13496,12255,36229,4794700,0,0.0,N,2,364,
1997-01-10,13204,13642,13715,13204,17833,2400020,0,0.0,N,5,-291,
1997-01-11,13277,13131,13496,13131,20986,2792340,0,0.0,N,2,72,
1997-01-13,13715,13277,14006,13131,54871,7345660,0,0.0,N,2,437,
1997-01-14,14736,13860,14809,13715,120133,17387580,0,0.0,N,2,1021,
1997-01-15,14590,14590,15028,14444,100175,14705770,0,0.0,N,5,-145,
1997-01-16,14663,14590,14663,14298,112512,16496310,0,0.0,N,2,72,
1997-01-17,14225,14590,14736,14225,96940,14088340,0,0.0,N,5,-437,
1997-01-18,13933,14225,14225,13860,27552,3858580,0,0.0,N,5,-291,
1997-01-20,14590,14079,14736,14079,64165,9259790,0,0.0,N,2,656,
1997-01-21,13787,14663,14736,13715,32322,4591670,0,0.0,N,5,-802,
1997-01-22,14006,13642,14006,13423,53610,7371140,0,0.0,N,2,218,
1997-01-23,13787,13569,14079,13496,44316,6083200,0,0.0,N,5,-218,
1997-01-24,13715,13715,13787,13496,40341,5492620,0,0.0,N,5,-72,
1997-01-25,13715,13131,14006,13131,12076,1661860,0,0.0,N,3,0,
1997-01-27,13350,13277,13569,13277,19876,4320970,0,0.0,N,5,-364,
1997-01-28,13423,12912,13787,12912,29252,3959350,0,0.0,N,2,72,
1997-01-29,13787,13423,13860,13204,58408,7931710,0,0.0,N,2,364,
1997-01-30,13860,14006,14225,13715,59655,8275670,0,0.0,N,2,72,
1997-01-31,13860,13933,14079,13715,33665,4689040,0,0.0,N,3,0,
1997-02-01,13496,13860,13860,13496,19451,2639410,0,0.0,N,5,-364,
1997-02-03,14006,13496,14225,13496,63973,8945240,0,0.0,N,2,510,
1997-02-04,14663,14152,14736,14079,108303,15705970,0,0.0,N,2,656,
1997-02-05,14736,14809,15028,14079,62136,9163020,0,0.0,N,2,72,
1997-02-06,14371,14590,14590,14298,34200,4958250,0,0.0,N,5,-364,
