날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2021-08-10,454000,448500,480000,400500,5121520,2247958937500,0,0.0,N,2,5500,
2021-08-11,407000,444500,446000,405000,1647759,698968688500,0,0.0,N,5,-47000,
2021-08-12,406000,414000,420500,402000,947958,389252898000,0,0.0,N,5,-1000,
2021-08-13,437000,415000,445500,408500,1669847,714090917500,0,0.0,N,2,31000,
2021-08-17,451500,433000,460000,423000,1189500,528035261000,0,0.0,N,2,14500,
2021-08-18,469000,449000,480000,437000,1168167,541536914000,0,0.0,N,2,17500,
2021-08-19,492500,472500,498500,469500,1258932,617581834000,0,0.0,N,2,23500,
2021-08-20,491500,506000,510000,467500,1100068,541710327000,0,0.0,N,5,-1000,
2021-08-23,484500,492000,499500,480000,462461,225745283500,0,0.0,N,5,-7000,
2021-08-24,460000,487500,489000,455000,651528,303669472500,0,0.0,N,5,-24500,
2021-08-25,451000,462500,474000,434500,547287,249835003500,0,0.0,N,5,-9000,
2021-08-26,469500,455500,471500,449500,356488,164113321500,0,0.0,N,2,18500,
2021-08-27,497000,473000,498000,463500,779064,381314770000,0,0.0,N,2,27500,
2021-08-30,497000,494000,499500,485000,358146,177506171500,0,0.0,N,3,0,
2021-08-31,491500,480000,494500,470500,409300,197471759000,0,0.0,N,5,-5500,
2021-09-01,507000,487000,507000,487000,529067,265174099000,0,0.0,N,2,15500,
2021-09-02,491500,505000,520000,491500,573318,290222591000,0,0.0,N,5,-15500,
2021-09-03,509000,495000,510000,489000,338553,170713514000,0,0.0,N,2,17500,
2021-09-06,482500,500000,503000,478500,400109,194571451500,0,0.0,N,5,-26500,
2021-09-07,464500,477000,479000,461000,331012,154810250500,0,0.0,N,5,-18000,
2021-09-08,483500,467000,484500,466500,334185,160070807250,0,0.0,N,2,19000,
2021-09-09,475000,480500,493500,474000,766976,368483517000,0,0.0,N,5,-8500,
2021-09-10,447000,465000,469000,440500,832774,376416182000,0,0.0,N,5,-28000,
2021-09-13,451500,449500,457000,439000,255115,115320017500,0,0.0,N,2,4500,
2021-09-14,478000,449500,478500,449500,270284,125885787500,0,0.0,N,2,26500,
2021-09-15,493500,475500,499500,470000,343058,168507934500,0,0.0,N,2,15500,
2021-09-16,492000,491500,498000,484500,225694,111253033200,0,0.0,N,5,-1500,
2021-09-17,493500,495000,502000,488000,236970,117070420500,0,0.0,N,2,1500,
2021-09-23,500000,485000,501000,483000,307363,152909975000,0,0.0,N,2,6500,
2021-09-24,493000,504000,504000,488500,212264,105284543500,0,0.0,N,5,-7000,
2021-09-27,498000,489000,502000,489000,206449,102882716500,0,0.0,N,2,5000,
2021-09-28,500000,497000,503000,494000,258981,129450464000,0,0.0,N,2,2000,
2021-09-29,500000,492000,501000,478500,262394,129740388500,0,0.0,N,3,0,
2021-09-30,502000,500000,516000,497500,383165,193116348000,0,0.0,N,2,2000,
2021-10-01,498000,502000,505000,493000,170528,85258451000,0,0.0,N,5,-4000,
2021-10-05,463000,493000,496000,461500,325618,154261532500,0,0.0,N,5,-35000,
2021-10-06,454000,471000,473000,448000,242842,110957290500,0,0.0,N,5,-9000,
2021-10-07,474000,460000,476000,457500,174489,81779540000,0,0.0,N,2,20000,
2021-10-08,470000,471000,477000,466000,105885,49907008500,0,0.0,N,5,-4000,
2021-10-12,484000,468500,487000,464000,161134,77124154500,0,0.0,N,2,14000,
2021-10-13,488000,485500,498500,485500,184613,91156704000,0,0.0,N,2,4000,
2021-10-14,478500,491500,494500,478000,189867,91637779500,0,0.0,N,5,-9500,
2021-10-15,472500,478000,483500,467500,236323,111960292000,0,0.0,N,5,-6000,
2021-10-18,486000,476000,489500,471500,178931,86408060000,0,0.0,N,2,13500,
2021-10-19,493500,489500,497000,487000,147933,73161119500,0,0.0,N,2,7500,
2021-10-20,487000,498000,502000,484000,281768,139280408000,0,0.0,N,5,-6500,
2021-10-21,493000,488500,498000,487000,176975,87345095000,0,0.0,N,2,6000,
2021-10-22,488000,496000,500000,480000,198513,98268909000,0,0.0,N,5,-5000,
2021-10-25,488000,497500,514000,481500,496570,246864652500,0,0.0,N,3,0,
2021-10-26,498000,490500,499500,486500,172246,85513567000,0,0.0,N,2,10000,
2021-10-27,489500,499000,503000,488500,135786,66861564000,0,0.0,N,5,-8500,
