날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
1997-01-03,182290,182290,183201,182290,15983,29137300,0,0.0,N,3,27343,
1997-01-04,182290,182290,182290,182290,30477,55738000,0,0.0,N,3,0,
1997-01-06,182290,182290,182290,182290,47856,87238000,0,0.0,N,3,0,
1997-01-07,182290,182290,182290,182290,31108,56816000,0,0.0,N,3,0,
1997-01-08,182290,182290,182290,182290,22636,41264000,0,0.0,N,3,0,
1997-01-09,182290,182290,183201,182290,22343,40730100,0,0.0,N,3,0,
1997-01-10,182290,182290,183201,182290,235275,429675650,0,0.0,N,3,0,
1997-01-11,182290,183201,183201,182290,7637,13930890,0,0.0,N,3,0,
1997-01-13,182290,182290,183201,182290,10357,18891520,0,0.0,N,3,0,
1997-01-14,190493,183201,191404,182290,43877,82722850,0,0.0,N,2,8203,
1997-01-15,190493,190493,195962,186847,29834,57362660,0,0.0,N,3,0,
1997-01-16,190493,190493,198696,183201,211182,402800980,0,0.0,N,3,0,
1997-01-17,187759,191404,194139,186847,23948,45442680,0,0.0,N,5,-2734,
1997-01-18,191404,191404,193227,189582,17227,33209680,0,0.0,N,2,3645,
1997-01-20,205988,192316,205988,192316,35556,71495090,0,0.0,N,1,14583,
1997-01-21,212368,214191,222394,207811,176245,382592600,0,0.0,N,2,6380,
1997-01-22,207811,209634,217837,205988,36209,75748230,0,0.0,N,5,-4557,
1997-01-23,204165,207811,211456,198696,34920,72219050,0,0.0,N,5,-3645,
1997-01-24,204165,200519,207811,196873,18501,39688610,0,0.0,N,3,0,
1997-01-25,213279,206899,217837,206899,15786,33753400,0,0.0,N,2,9114,
1997-01-27,208722,216014,216925,205076,95018,205113770,0,0.0,N,5,-4557,
1997-01-28,224217,206899,225128,205076,47062,102878240,0,0.0,N,2,15494,
1997-01-29,224217,221482,230597,220571,34157,77244850,0,0.0,N,3,0,
1997-01-30,223305,224217,226951,218748,19229,42991270,0,0.0,N,5,-911,
1997-01-31,222394,223305,226040,221482,26936,59846980,0,0.0,N,5,-911,
1997-02-01,218748,222394,222394,217837,5923,13027090,0,0.0,N,5,-3645,
1997-02-03,218748,218748,223305,216925,8638,19089430,0,0.0,N,3,0,
1997-02-04,226951,219659,232420,218748,20639,47413450,0,0.0,N,2,8203,
1997-02-05,225128,228774,230597,223305,18835,42874730,0,0.0,N,5,-1822,
1997-02-06,223305,225128,225128,219659,5336,12241120,0,0.0,N,5,-1822,
1997-02-10,229685,223305,229685,223305,15997,37395190,0,0.0,N,2,6380,
1997-02-11,227863,226040,227863,224217,7778,17613290,0,0.0,N,5,-1822,
1997-02-12,236977,223305,236977,223305,28084,65963500,0,0.0,N,2,9114,
1997-02-13,255206,236977,255206,228774,24131,61129400,0,0.0,N,1,18229,
1997-02-14,275258,258852,275258,257029,43663,116281900,0,0.0,N,1,20051,
1997-02-15,297133,282550,297133,280727,9148,29288160,0,0.0,N,1,21874,
1997-02-17,297133,297133,316273,287107,37292,113673670,0,0.0,N,3,0,
1997-02-18,273435,297133,298956,273435,24306,73752260,0,0.0,N,4,-23697,
1997-02-19,295310,277992,295310,270701,18802,53749800,0,0.0,N,1,21874,
1997-02-20,295310,299867,302602,284373,19988,59455210,0,0.0,N,3,0,
1997-02-21,273435,291664,295310,273435,26566,99813810,0,0.0,N,5,-21874,
1997-02-22,278904,270701,281638,260675,11838,31911420,0,0.0,N,2,5468,
1997-02-24,288018,280727,294399,278904,5702,16329410,0,0.0,N,2,9114,
1997-02-25,310805,282550,310805,282550,23346,70325230,0,0.0,N,1,22786,
1997-02-26,330857,300779,335414,300779,26083,85486480,0,0.0,N,2,20051,
1997-02-27,337237,328122,338148,319919,22198,72777140,0,0.0,N,2,6380,
1997-02-28,328122,339971,344528,328122,164169,551734790,0,0.0,N,5,-9114,
1997-03-03,329945,331768,339060,329034,5873,19587680,0,0.0,N,2,1822,
1997-03-04,318096,329945,331768,311716,7189,23209730,0,0.0,N,5,-11848,
1997-03-05,300779,319008,319919,298044,13887,42510590,0,0.0,N,5,-17317,
1997-03-06,302602,300779,309893,298956,9933,30222930,0,0.0,N,2,1822,
1997-03-07,302602,305336,311716,300779,7212,22000350,0,0.0,N,3,0,
1997-03-08,296221,303513,307159,296221,2355,7260490,0,0.0,N,5,-6380,
1997-03-10,294399,288018,298956,288018,20536,60591760,0,0.0,N,5,-1822,
1997-03-11,291664,294399,294399,288018,3235,9394470,0,0.0,N,5,-2734,
1997-03-12,309893,291664,309893,291664,11308,37544870,0,0.0,N,2,18229,
1997-03-13,294399,307159,308982,291664,37827,115619610,0,0.0,N,5,-15494,
1997-03-14,288018,298044,298956,284373,29323,85413390,0,0.0,N,5,-6380,
