날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
1997-01-03,8830,8718,8830,8617,63307,5543146,0,0.0,N,2,279,
1997-01-04,8941,8830,8952,8796,61983,5506662,0,0.0,N,2,111,
1997-01-06,8941,8941,8941,8606,48035,4275284,0,0.0,N,3,0,
1997-01-07,8539,8941,8941,8494,77979,8546686,0,0.0,N,5,-402,
1997-01-08,8941,8539,8941,8539,118526,10366735,0,0.0,N,2,402,
1997-01-09,9388,8941,9645,8908,895668,86102771,0,0.0,N,2,447,
1997-01-10,9835,9500,9914,9388,871637,86348257,0,0.0,N,2,447,
1997-01-11,9780,9277,9947,9277,156192,16240670,0,0.0,N,5,-55,
1997-01-13,9500,9780,9835,9500,233402,23134668,0,0.0,N,5,-279,
1997-01-14,10260,9500,10260,9500,552757,55433322,0,0.0,N,1,760,
1997-01-15,10283,10562,10607,10059,314415,32790086,0,0.0,N,2,22,
1997-01-16,10059,10283,10484,9947,196649,20532836,0,0.0,N,5,-223,
1997-01-17,9724,10059,10283,9724,226540,22725889,0,0.0,N,5,-335,
1997-01-18,9523,9713,9791,9511,102762,9864370,0,0.0,N,5,-201,
1997-01-20,9780,9523,10037,9523,310756,30489405,0,0.0,N,2,257,
1997-01-21,9500,9891,10014,9500,330537,32372558,0,0.0,N,5,-279,
1997-01-22,9478,9444,9500,9355,205757,19400313,0,0.0,N,5,-22,
1997-01-23,9634,9500,9634,9500,122069,12228833,0,0.0,N,2,156,
1997-01-24,9880,9500,9947,9444,281616,27580608,0,0.0,N,2,245,
1997-01-25,9880,9567,9992,9567,58663,5780650,0,0.0,N,3,0,
1997-01-27,9500,9858,9858,9277,119018,11807090,0,0.0,N,5,-380,
1997-01-28,9444,9277,9724,9277,81648,7864779,0,0.0,N,5,-55,
1997-01-29,9411,9556,9601,9411,101930,9631926,0,0.0,N,5,-33,
1997-01-30,9657,9556,9668,9422,101545,10005550,0,0.0,N,2,245,
