날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2025-04-16,55100,56100,56600,55000,50522,2806887300,0,0.0,N,5,-1500,
2025-04-17,57000,55500,57600,55000,90785,5150282650,0,0.0,N,2,1900,
2025-04-18,56300,57100,58500,55600,85431,4831024350,0,0.0,N,5,-700,
2025-04-21,55500,55800,56700,55100,44075,2450270600,0,0.0,N,5,-800,
2025-04-22,57000,55500,57300,55100,75104,4251386250,0,0.0,N,2,1500,
2025-04-23,56800,57500,57500,56000,52340,2973277200,0,0.0,N,5,-200,
2025-04-24,58700,56500,58700,56500,61443,3552521050,0,0.0,N,2,1900,
2025-04-25,58800,58200,59100,57800,54654,3204661750,0,0.0,N,2,100,
2025-04-28,59200,58800,60100,58200,43323,2574869250,0,0.0,N,2,400,
2025-04-29,60500,59400,61000,59400,79974,4825079800,0,0.0,N,2,1300,
2025-04-30,61700,60200,62300,60100,94697,5838985700,0,0.0,N,2,1200,
2025-05-02,62500,61700,62500,59500,76902,4756561800,0,0.0,N,2,800,
2025-05-07,60600,62000,62100,59600,72711,4398095600,0,0.0,N,5,-1900,
2025-05-08,55800,60100,60800,55400,220049,12505467350,0,0.0,N,5,-4800,
2025-05-09,55600,56300,56500,54700,81827,4551905050,0,0.0,N,5,-200,
2025-05-12,56100,56900,56900,55500,76773,4304007200,0,0.0,N,2,500,
2025-05-13,56200,56300,56600,55600,79436,4458184600,0,0.0,N,2,100,
2025-05-14,57800,56500,58200,55500,86124,4921208250,0,0.0,N,2,1600,
2025-05-15,57600,57800,57800,56700,48825,2795499850,0,0.0,N,5,-200,
2025-05-16,55900,56900,57700,55800,88242,4963821450,0,0.0,N,5,-1700,
2025-05-19,53900,56000,56000,53700,97824,5299221300,0,0.0,N,5,-2000,
2025-05-20,54200,54500,54800,53900,69453,3766523200,0,0.0,N,2,300,
2025-05-21,54600,54200,54900,54000,59610,3248008550,0,0.0,N,2,400,
2025-05-22,54800,54200,54800,53900,64563,3500335250,0,0.0,N,2,200,
2025-05-23,55300,54400,55700,54100,60560,3331333300,0,0.0,N,2,500,
2025-05-26,55300,56000,56300,55300,30117,1678466200,0,0.0,N,3,0,
2025-05-27,56200,55300,56400,55300,28981,1619476200,0,0.0,N,2,900,
2025-05-28,60200,56800,60800,56400,203880,12124726700,0,0.0,N,2,4000,
2025-05-29,60700,60000,60800,58800,56297,3382512750,0,0.0,N,2,500,
2025-05-30,61500,59900,61800,59900,94876,5813313400,0,0.0,N,2,800,
2025-06-02,60400,60800,61900,60200,45804,2800485300,0,0.0,N,5,-1100,
2025-06-04,64900,61300,66000,61000,203082,13101779200,0,0.0,N,2,4500,
2025-06-05,66200,65100,66300,64700,91576,6016826650,0,0.0,N,2,1300,
2025-06-09,68800,68100,69600,67700,129900,8940725500,0,0.0,N,2,2600,
2025-06-10,77300,69300,79000,68900,422633,32032974100,0,0.0,N,2,8500,
2025-06-11,77500,80000,80300,76800,211223,16686787500,0,0.0,N,2,200,
2025-06-12,76100,77800,79600,76100,154490,11924527200,0,0.0,N,5,-1400,
2025-06-13,77500,78900,79500,76600,112007,8718131800,0,0.0,N,2,1400,
2025-06-16,76600,76900,78300,75600,92141,7024071300,0,0.0,N,5,-900,
2025-06-17,75800,76900,77400,74300,100239,7576635650,0,0.0,N,5,-800,
2025-06-18,75500,75000,76500,74500,61944,4672350550,0,0.0,N,5,-300,
2025-06-19,79800,77200,80900,76500,167153,13135392300,0,0.0,N,2,4300,
2025-06-20,79700,81900,81900,78300,130757,10429126350,0,0.0,N,5,-100,
2025-06-23,81100,77800,81500,77500,75462,6028738450,0,0.0,N,2,1400,
2025-06-24,81800,80900,82000,79600,90284,7320971950,0,0.0,N,2,700,
