날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2000-10-25,3832,3978,4475,3825,7139514,29266913500,0,0.0,N,5,-145,
2000-10-26,3282,3756,3771,3259,4280467,15033805800,0,0.0,N,5,-550,
2000-10-27,3285,3327,3469,3251,3143226,10629340850,0,0.0,N,2,3,
2000-10-30,3308,3289,3477,3289,1700566,5725622550,0,0.0,N,2,22,
2000-10-31,3213,3282,3304,3098,1430373,4573692750,0,0.0,N,5,-95,
2000-11-01,3327,3236,3366,3190,1764013,5750642600,0,0.0,N,2,114,
2000-11-02,3327,3251,3366,3232,1001509,3290611150,0,0.0,N,3,0,
2000-11-03,3343,3343,3503,3304,1134900,3842194150,0,0.0,N,2,15,
2000-11-06,3312,3312,3377,3289,826435,2756408700,0,0.0,N,5,-30,
2000-11-07,3251,3293,3312,3251,636315,2082364000,0,0.0,N,5,-61,
2000-11-08,3228,3213,3274,3182,485827,1568923250,0,0.0,N,5,-22,
2000-11-09,3186,3251,3251,3182,390094,1247241250,0,0.0,N,5,-42,
2000-11-10,3136,3205,3228,3121,470076,1484149900,0,0.0,N,5,-49,
2000-11-13,3083,3067,3090,3014,895934,2728905900,0,0.0,N,5,-53,
2000-11-14,3113,3067,3125,3021,454090,1393639100,0,0.0,N,2,30,
2000-11-15,3113,3098,3136,3086,550399,1710203250,0,0.0,N,3,0,
2000-11-16,3094,3086,3106,3071,229751,711048850,0,0.0,N,5,-19,
2000-11-17,3029,3067,3071,3029,409060,1246288800,0,0.0,N,5,-65,
2000-11-20,2995,3029,3048,2995,285460,862244350,0,0.0,N,5,-34,
2000-11-21,2930,2983,2983,2803,717199,2077679150,0,0.0,N,5,-65,
2000-11-22,3060,2930,3060,2930,548582,1644906650,0,0.0,N,2,130,
2000-11-23,3033,2991,3083,2956,334503,1011600400,0,0.0,N,5,-26,
2000-11-24,3037,2987,3037,2972,346698,1041366500,0,0.0,N,2,3,
2000-11-27,3018,3060,3060,3018,150487,455183000,0,0.0,N,5,-19,
2000-11-28,3037,3014,3048,3002,329993,999087850,0,0.0,N,2,19,
2000-11-29,2998,3014,3014,2945,172081,510997500,0,0.0,N,5,-38,
2000-11-30,3006,2979,3006,2945,201256,599977050,0,0.0,N,2,7,
2000-12-01,3037,2983,3041,2922,282924,846672600,0,0.0,N,2,30,
2000-12-04,2983,3037,3037,2937,246835,734658400,0,0.0,N,5,-53,
2000-12-05,2983,2976,3014,2949,122411,365047900,0,0.0,N,3,0,
2000-12-06,2983,3014,3014,2976,192589,575488400,0,0.0,N,3,0,
2000-12-07,2907,2953,3002,2907,300701,889534950,0,0.0,N,5,-76,
2000-12-08,2891,2914,2937,2884,200759,582887550,0,0.0,N,5,-15,
2000-12-11,2907,2891,2914,2891,230156,668636000,0,0.0,N,2,15,
2000-12-12,2907,2914,2922,2868,576515,1671043200,0,0.0,N,3,0,
2000-12-13,3343,3129,3343,3060,2472978,8059123050,0,0.0,N,1,436,
2000-12-14,3519,3507,3748,3392,3199798,11463842800,0,0.0,N,2,175,
2000-12-15,3362,3289,3526,3259,1219588,4184891850,0,0.0,N,5,-156,
2000-12-18,3228,3197,3289,3071,756413,2391092450,0,0.0,N,5,-133,
2000-12-19,3182,3083,3182,2945,708886,2193087100,0,0.0,N,5,-45,
2000-12-20,2830,3067,3075,2796,586985,1716024550,0,0.0,N,5,-351,
2000-12-21,2968,2914,2968,2570,452574,1289835800,0,0.0,N,2,137,
2000-12-22,2677,2914,2983,2677,307707,869067450,2,0.0,N,5,-290,
2000-12-26,2891,2692,2891,2593,583861,1580688300,0,0.0,N,2,214,
2001-01-02,2868,2792,2945,2754,173623,500521350,0,0.0,N,5,-22,
2001-01-03,2796,2754,2868,2754,260925,732524600,0,0.0,N,5,-72,
2001-01-04,2865,2907,3048,2830,818618,2364155600,0,0.0,N,2,68,
2001-01-05,2945,2853,2964,2838,568084,1647018800,0,0.0,N,2,80,
2001-01-08,3060,2976,3121,2922,604787,1833905550,0,0.0,N,2,114,
2001-01-09,3266,3014,3266,2968,616447,1933662650,0,0.0,N,2,206,
2001-01-10,3060,3213,3266,3021,533968,1670182150,0,0.0,N,5,-206,
2001-01-11,3060,3086,3109,3029,291943,895421700,0,0.0,N,3,0,
2001-01-12,3052,2945,3121,2945,521368,1597640150,0,0.0,N,5,-7,
2001-01-15,3041,3060,3090,2983,464351,1409315450,0,0.0,N,5,-11,
2001-01-16,3064,3067,3209,2956,1140691,3542361650,0,0.0,N,2,22,
2001-01-17,2945,3083,3098,2926,430170,1282684800,0,0.0,N,5,-118,
2001-01-18,3006,2907,3021,2891,537471,1600656200,0,0.0,N,2,61,
2001-01-19,2907,2968,3006,2907,511185,1502348700,0,0.0,N,5,-99,
2001-01-22,2983,2910,2983,2907,369912,1085698050,0,0.0,N,2,76,
2001-01-26,2945,2983,3021,2926,287551,849780050,0,0.0,N,5,-38,
2001-01-29,2945,2945,2983,2918,230378,679645800,0,0.0,N,3,0,
2001-01-30,2945,2953,2976,2941,290270,857480250,0,0.0,N,3,0,
2001-01-31,2960,2968,2968,2930,401688,1183753800,0,0.0,N,2,15,
2001-02-01,2953,2945,2964,2918,187688,552117900,0,0.0,N,5,-7,
2001-02-02,2930,2945,2945,2907,136854,399722350,0,0.0,N,5,-22,
2001-02-05,2803,2907,2907,2792,171650,488755400,0,0.0,N,5,-126,
2001-02-06,2838,2800,2865,2769,118149,331836650,0,0.0,N,2,34,
2001-02-07,2830,2792,2838,2773,89850,253258650,0,0.0,N,5,-7,
2001-02-08,2823,2777,2861,2777,61800,173832800,0,0.0,N,5,-7,
2001-02-09,2842,2792,2842,2792,131129,371145200,0,0.0,N,2,19,
2001-02-12,2907,2868,2945,2853,232260,678156150,0,0.0,N,2,65,
2001-02-13,2899,2872,2930,2872,146475,424080250,0,0.0,N,5,-7,
2001-02-14,2953,2888,2960,2888,167545,490595850,0,0.0,N,2,53,
2001-02-15,2960,2960,3021,2937,263370,782245950,0,0.0,N,2,7,
2001-02-16,2983,2983,3014,2953,154265,459384100,0,0.0,N,2,22,
2001-02-19,2991,2968,2995,2953,100582,299473100,0,0.0,N,2,7,
2001-02-20,3174,3006,3174,2976,380435,1183834350,0,0.0,N,2,183,
2001-02-21,3289,3213,3331,3098,534713,1732133650,0,0.0,N,2,114,
2001-02-22,3331,3366,3366,3213,432719,1423235050,0,0.0,N,2,42,
2001-02-23,3262,3289,3358,3220,260533,860734600,0,0.0,N,5,-68,
2001-02-26,3228,3220,3278,3213,308949,1001936000,0,0.0,N,5,-34,
2001-02-27,3289,3251,3320,3228,275813,904452900,0,0.0,N,2,61,
2001-02-28,3304,3228,3320,3228,213046,700213200,0,0.0,N,2,15,
2001-03-02,3297,3327,3327,3236,371128,1216740700,0,0.0,N,5,-7,
2001-03-05,3358,3251,3358,3243,230666,765401950,0,0.0,N,2,61,
2001-03-06,3366,3396,3588,3335,599572,2095629100,0,0.0,N,2,7,
2001-03-07,3595,3404,3633,3389,862629,3078403250,0,0.0,N,2,229,
2001-03-08,3817,3672,3886,3649,867857,3273440400,0,0.0,N,2,221,
2001-03-09,3733,3741,3779,3595,347796,1284849750,0,0.0,N,5,-84,
2001-03-12,3595,3664,3676,3534,229803,826675350,0,0.0,N,5,-137,
2001-03-13,3595,3083,3679,3083,300073,1050027400,0,0.0,N,3,0,
2001-03-14,3721,3603,3744,3603,268546,989998150,0,0.0,N,2,126,
2001-03-15,3649,3572,3695,3557,232195,846811600,0,0.0,N,5,-72,
2001-03-16,3710,3603,3721,3603,209582,771760800,0,0.0,N,2,61,
2001-03-19,3741,3664,3786,3664,164173,616595950,0,0.0,N,2,30,
2001-03-20,3733,3748,3756,3679,168081,629173900,0,0.0,N,5,-7,
2001-03-21,3756,3672,3756,3672,300635,1123618350,0,0.0,N,2,22,
2001-03-22,3825,3702,3825,3702,468024,1767800800,0,0.0,N,2,68,
2001-03-23,3748,3809,3809,3710,350672,1314871100,0,0.0,N,5,-76,
2001-03-26,3748,3718,3752,3710,170721,637944250,0,0.0,N,3,0,
2001-03-27,3825,3710,3825,3710,2875386,10984104800,0,0.0,N,2,76,
2001-03-28,3786,3832,3832,3718,94556,357868650,0,0.0,N,5,-38,
2001-03-29,3664,3748,3786,3664,57055,212332500,0,0.0,N,5,-122,
2001-03-30,3633,3649,3664,3511,117143,418911900,0,0.0,N,5,-30,
2001-04-02,3557,3611,3611,3519,32390,115608700,0,0.0,N,5,-76,
2001-04-03,3312,3377,3549,3312,130449,445830800,0,0.0,N,5,-244,
2001-04-04,3419,3312,3503,3312,55826,191980700,0,0.0,N,2,107,
2001-04-06,3511,3633,3633,3458,35775,126208850,0,0.0,N,2,91,
2001-04-09,3496,3557,3557,3492,36167,127203250,0,0.0,N,5,-15,
2001-04-10,3496,3446,3534,3442,16404,57080500,0,0.0,N,3,0,
2001-04-11,3519,3480,3595,3465,54794,192572250,0,0.0,N,2,22,
2001-04-12,3515,3503,3519,3450,18770,65588300,0,0.0,N,5,-3,
2001-04-13,3542,3480,3633,3450,87615,311144400,0,0.0,N,2,26,
2001-04-16,3519,3542,3595,3458,54558,192749650,0,0.0,N,5,-22,
2001-04-17,3519,3519,3542,3312,36612,127208350,0,0.0,N,3,0,
2001-04-18,3557,3473,3584,3473,34716,123031650,0,0.0,N,2,38,
2001-04-19,3633,3595,3741,3580,212157,777753950,0,0.0,N,2,76,
2001-04-20,3702,3633,3786,3565,134920,496816500,0,0.0,N,2,68,
2001-04-23,3672,3687,3725,3611,99157,362543550,0,0.0,N,5,-30,
2001-04-24,3710,3672,3710,3603,44507,162820600,0,0.0,N,2,38,
2001-04-25,3641,3641,3702,3633,58441,214148200,0,0.0,N,5,-68,
2001-04-26,3656,3641,3733,3603,63394,233002450,0,0.0,N,2,15,
2001-04-27,3679,3656,3687,3611,50715,185601900,0,0.0,N,2,22,
2001-04-30,3710,3679,3725,3656,134933,498467900,0,0.0,N,2,30,
2001-05-02,3679,3687,3764,3672,48820,181291350,0,0.0,N,5,-30,
2001-05-03,3679,3679,3702,3633,55552,203603850,0,0.0,N,3,0,
2001-05-04,3695,3687,3702,3653,67786,249481900,0,0.0,N,2,15,
2001-05-07,3664,3687,3710,3649,49016,180521000,0,0.0,N,5,-30,
2001-05-08,3641,3695,3695,3633,55120,201198350,0,0.0,N,5,-22,
2001-05-09,3702,3641,3802,3614,266481,985807200,0,0.0,N,2,61,
2001-05-10,3721,3779,3894,3710,275003,1044443050,0,0.0,N,2,19,
2001-05-11,3718,3744,3825,3710,110568,414762900,0,0.0,N,5,-3,
