날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
2014-12-18,113000,106000,116000,99200,12845103,1371771972800,0,0.0,N,2,7000,
2014-12-19,129500,118000,129500,117500,4551888,566397735500,0,0.0,N,1,16500,
2014-12-22,134500,135000,145500,130500,4401710,603198227000,0,0.0,N,2,5000,
2014-12-23,135000,132000,137500,127000,2873094,381638190000,0,0.0,N,2,500,
2014-12-24,133000,135500,139000,132000,1403337,189540101500,0,0.0,N,5,-2000,
2014-12-26,135500,134500,138000,130000,1648394,222682106000,0,0.0,N,2,2500,
2014-12-29,149000,140000,155000,138500,4142037,612025718000,2,0.0,N,2,13500,
2014-12-30,158000,153500,158000,148500,2518666,387471364500,0,0.0,N,2,9000,
2015-01-02,171000,160500,174000,158500,3083018,515886205500,0,0.0,N,2,13000,
2015-01-05,145500,177000,179500,145500,6436987,1022009009500,0,0.0,N,4,-25500,
2015-01-06,138500,143000,147500,133500,4596735,643016078739,0,0.0,N,5,-7000,
2015-01-07,135500,139000,140500,135000,1719259,237257296500,0,0.0,N,5,-3000,
2015-01-08,135000,138000,140500,133000,1699199,233417628000,0,0.0,N,5,-500,
2015-01-09,150000,137500,153500,134000,2971066,427240919000,0,0.0,N,2,15000,
2015-01-12,147500,149000,151500,142500,1625748,239681649000,0,0.0,N,5,-2500,
2015-01-13,138000,147000,149500,137000,2009453,283800532500,0,0.0,N,5,-9500,
2015-01-14,137000,138000,141000,135500,889108,123096201500,0,0.0,N,5,-1000,
2015-01-15,140500,138000,144000,136500,1167317,164318824500,0,0.0,N,2,3500,
2015-01-16,136000,139500,142000,135500,743075,102902595500,0,0.0,N,5,-4500,
2015-01-19,131000,137000,138000,129500,1115099,149082748000,0,0.0,N,5,-5000,
2015-01-20,131500,132500,134500,131000,620532,82208430500,0,0.0,N,2,500,
2015-01-21,124000,132500,133000,122000,1413084,177923421500,0,0.0,N,5,-7500,
2015-01-22,124000,123000,130000,122500,876352,110428987000,0,0.0,N,3,0,
2015-01-23,131000,128500,132500,126500,1028487,133537428500,0,0.0,N,2,7000,
2015-01-26,129500,130500,134000,129000,492693,64689359000,0,0.0,N,5,-1500,
2015-01-27,135000,131000,135000,130500,743513,99073373000,0,0.0,N,2,5500,
2015-01-28,140000,137000,143000,137000,1457183,204150126500,0,0.0,N,2,5000,
2015-01-29,137500,140500,142000,136500,538392,75101070000,0,0.0,N,5,-2500,
2015-01-30,136000,144000,146000,135500,919086,128789810000,0,0.0,N,5,-1500,
2015-02-02,135000,135500,137000,134000,339084,45816258500,0,0.0,N,5,-1000,
2015-02-03,138500,136500,139000,132500,437428,59648802500,0,0.0,N,2,3500,
2015-02-04,137500,139500,140500,137500,321206,44544827500,0,0.0,N,5,-1000,
2015-02-05,136000,137500,138500,134000,270183,36728681000,0,0.0,N,5,-1500,
2015-02-06,138500,138500,141500,136500,500370,69605226940,0,0.0,N,2,2500,
2015-02-09,138500,139000,141000,138500,346906,48390048000,0,0.0,N,3,0,
2015-02-10,136500,138500,139000,136500,205298,28260796000,0,0.0,N,5,-2000,
2015-02-11,140000,137000,140000,136500,299268,41630892500,0,0.0,N,2,3500,
2015-02-12,139000,141000,142500,139000,262841,36903672500,0,0.0,N,5,-1000,
2015-02-13,147500,140500,150000,139500,1408559,205328076620,0,0.0,N,2,8500,
2015-02-16,151500,150000,153500,148000,878719,132664429000,0,0.0,N,2,4000,
2015-02-17,147000,150500,151000,147000,437959,65105000500,0,0.0,N,5,-4500,
2015-02-23,149000,149000,150000,146500,285637,42368012500,0,0.0,N,2,2000,
2015-02-24,155000,149500,156000,149000,801969,123142994000,0,0.0,N,2,6000,
2015-02-25,156000,156500,160000,156000,700578,110613193500,0,0.0,N,2,1000,
2015-02-26,158000,157000,159000,154000,372015,58450567500,0,0.0,N,2,2000,
2015-02-27,162000,157500,162000,156000,456798,72933034000,0,0.0,N,2,4000,
2015-03-02,159000,162500,163500,155000,561515,89310550000,0,0.0,N,5,-3000,
2015-03-03,155000,159000,160000,152000,593735,91681538500,0,0.0,N,5,-4000,
2015-03-04,155500,154000,157000,153500,326457,50713908500,0,0.0,N,2,500,
2015-03-05,155000,155500,156500,153000,252821,39108758000,0,0.0,N,5,-500,
2015-03-06,159000,155000,159000,154000,373985,58668005000,0,0.0,N,2,4000,
2015-03-09,164500,158000,166000,157000,739332,120660600500,0,0.0,N,2,5500,
2015-03-10,165000,165000,166500,160000,708860,116129276000,0,0.0,N,2,500,
2015-03-11,161000,160000,164500,155500,1249028,199461455500,0,0.0,N,5,-4000,
2015-03-12,156500,162000,163500,155500,1789750,282455246000,0,0.0,N,5,-4500,
2015-03-13,157500,156500,159000,153000,588949,91718896000,0,0.0,N,2,1000,
2015-03-16,153000,157000,158500,152000,441937,68060401500,0,0.0,N,5,-4500,
2015-03-17,162000,154500,162000,154000,711222,113163654500,0,0.0,N,2,9000,
2015-03-18,152000,157000,159500,150000,3006255,463396776500,0,0.0,N,5,-10000,
2015-03-19,154500,153500,154500,149000,1291600,196476936500,0,0.0,N,2,2500,
2015-03-20,155000,153500,156500,152000,670771,103832097000,0,0.0,N,2,500,
2015-03-23,151000,155000,156000,151000,501435,76519397500,0,0.0,N,5,-4000,
2015-03-24,150000,151500,153000,149000,400021,60077052500,0,0.0,N,5,-1000,
2015-03-25,154500,150000,155000,149000,498859,75875288500,0,0.0,N,2,4500,
2015-03-26,149500,150000,151500,148500,589634,88386649500,0,0.0,N,5,-5000,
2015-03-27,147500,150000,151500,147500,382629,57033962000,0,0.0,N,5,-2000,
2015-03-30,151500,148000,153500,147500,508776,76704469500,0,0.0,N,2,4000,
2015-03-31,149500,152500,153000,148500,326288,48863808000,0,0.0,N,5,-2000,
2015-04-01,146500,150000,150000,146000,385327,56648928500,0,0.0,N,5,-3000,
2015-04-02,140500,146500,147000,139500,993693,140888052500,0,0.0,N,5,-6000,
2015-04-03,141500,140000,143000,139500,437182,61688745500,0,0.0,N,2,1000,
2015-04-06,140000,142500,143000,140000,291331,41108174500,0,0.0,N,5,-1500,
2015-04-07,141500,140500,146000,140000,393145,56163810000,0,0.0,N,2,1500,
2015-04-08,140000,141500,143000,139500,279962,39491544000,0,0.0,N,5,-1500,
2015-04-09,138500,140000,140500,137500,328887,45623191500,0,0.0,N,5,-1500,
2015-04-10,137500,139000,143000,136000,690639,95936141000,0,0.0,N,5,-1000,
2015-04-13,138500,138500,141000,137500,355330,49406759500,0,0.0,N,2,1000,
2015-04-14,140500,139000,143000,139000,441593,62269390000,0,0.0,N,2,2000,
2015-04-15,154500,143000,161500,141000,2672941,413027939000,0,0.0,N,2,14000,
2015-04-16,158000,155000,167000,154500,2105401,337917321400,0,0.0,N,2,3500,
2015-04-17,154500,159000,161500,153500,518742,81454416500,0,0.0,N,5,-3500,
2015-04-20,159500,154000,163500,153500,765971,122295308000,0,0.0,N,2,5000,
2015-04-21,162500,165000,167500,162000,755252,124276781000,0,0.0,N,2,3000,
2015-04-22,158500,164000,164500,157000,557711,89249751000,0,0.0,N,5,-4000,
2015-04-23,179000,159500,181500,157500,2391819,412743476500,0,0.0,N,2,20500,
2015-04-24,169500,175500,178500,168500,1298866,224758424000,0,0.0,N,5,-9500,
2015-04-27,166000,171000,173000,166000,543152,91709756500,0,0.0,N,5,-3500,
2015-04-28,167000,164000,172500,162000,667920,111612739000,0,0.0,N,2,1000,
2015-04-29,166500,166500,172500,165000,472742,79433795500,0,0.0,N,5,-500,
2015-04-30,158500,161000,162500,158000,767466,122486025000,0,0.0,N,5,-8000,
2015-05-04,161000,159000,166500,156500,370150,60085186500,0,0.0,N,2,2500,
2015-05-06,159500,160000,161000,156500,387018,61212503500,0,0.0,N,5,-1500,
2015-05-07,142500,146000,150000,138000,2038527,290969904000,0,0.0,N,5,-17000,
2015-05-08,143500,143000,146500,142500,541510,78160272000,0,0.0,N,2,1000,
2015-05-11,141500,144500,146000,141000,418548,59875013500,0,0.0,N,5,-2000,
2015-05-12,143000,139500,144500,139500,340942,48531307000,0,0.0,N,2,1500,
2015-05-13,150000,142500,151000,142500,656457,97296463000,0,0.0,N,2,7000,
2015-05-14,149000,149000,152500,148500,312033,46814981000,0,0.0,N,5,-1000,
2015-05-15,156500,151500,158000,151000,650992,101110450000,0,0.0,N,2,7500,
2015-05-18,157000,157000,159000,154000,268107,41806802000,0,0.0,N,2,500,
2015-05-19,157500,157500,161000,155500,333714,52912261000,0,0.0,N,2,500,
2015-05-20,161000,161500,163500,158000,319122,51231399500,0,0.0,N,2,3500,
2015-05-21,161500,161000,162500,159500,234730,37853531500,0,0.0,N,2,500,
2015-05-22,163500,161500,164500,161500,271203,44266220500,0,0.0,N,2,2000,
2015-05-26,188000,185000,188000,174500,2490541,458144334000,0,0.0,N,1,24500,
2015-05-27,190500,198000,215500,188500,3584837,717524103000,0,0.0,N,2,2500,
2015-05-28,186000,194000,198000,185000,1334641,253686296500,0,0.0,N,5,-4500,
2015-05-29,192000,185000,192000,178500,1764251,329037071000,0,0.0,N,2,6000,
2015-06-01,188500,188000,191500,184000,597661,111744565500,0,0.0,N,5,-3500,
2015-06-02,186000,188500,191000,183000,439417,81758991000,0,0.0,N,5,-2500,
2015-06-03,182000,185000,187000,182000,322631,59454530000,0,0.0,N,5,-4000,
2015-06-04,191000,196000,198000,186000,1939598,374197421000,0,0.0,N,2,9000,
2015-06-05,197000,194000,198500,192000,1108781,217265245500,0,0.0,N,2,6000,
2015-06-08,183500,204500,206000,182000,1125361,215995255500,0,0.0,N,5,-13500,
2015-06-09,182500,184000,189500,180500,698735,128592476500,0,0.0,N,5,-1000,
2015-06-10,178500,185000,189000,178000,880180,160782916000,0,0.0,N,5,-4000,
2015-06-11,180000,184000,184000,178000,456173,82343722000,0,0.0,N,2,1500,
2015-06-12,182000,179500,185000,178500,331569,60144694000,0,0.0,N,2,2000,
2015-06-15,169000,180000,180000,166000,561124,96000219000,0,0.0,N,5,-13000,
2015-06-16,169000,171000,174000,168000,359490,61234392000,0,0.0,N,3,0,
2015-06-17,174500,171000,176500,169500,272612,47421027000,0,0.0,N,2,5500,
2015-06-18,171500,176500,176500,171500,179886,31175332000,0,0.0,N,5,-3000,
2015-06-19,174500,175500,179500,173500,262177,46248422500,0,0.0,N,2,3000,
2015-06-22,172000,174000,176000,171000,150079,25899554500,0,0.0,N,5,-2500,
2015-06-23,181500,173500,182500,172500,364398,65356338500,0,0.0,N,2,9500,
2015-06-24,174500,182500,183000,165500,632732,111612813000,0,0.0,N,5,-7000,
2015-06-25,173500,172500,177000,172000,261845,45583057000,0,0.0,N,5,-1000,
2015-06-26,173500,171500,175500,171500,181848,31531126500,0,0.0,N,3,0,
