날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
1998-12-23,28750,28750,28750,28750,1960,563500,0,0.0,N,1,0,
1998-12-24,33050,33050,33050,33050,4090,1351745,2,0.0,N,1,4300,
1998-12-28,38000,38000,38000,38000,250410,95155800,0,0.0,N,1,4950,
1999-01-04,43700,43700,43700,42000,15661950,6824752515,0,0.0,N,1,5700,
1999-01-05,43600,43500,44450,42500,3637630,1580044805,0,0.0,N,5,-100,
1999-01-06,42500,43600,44100,42500,2022400,874294590,0,0.0,N,5,-1100,
1999-01-07,45000,41600,45000,41600,3067480,1343078695,0,0.0,N,2,2500,
1999-01-08,43900,44000,44500,43400,1679230,736120040,0,0.0,N,5,-1100,
1999-01-11,42700,43700,43700,42650,756770,324983070,0,0.0,N,5,-1200,
1999-01-12,42500,42900,43000,40800,742810,311173210,0,0.0,N,5,-200,
1999-01-13,40600,41500,41600,40600,385980,158465495,0,0.0,N,5,-1900,
1999-01-14,39800,40000,40200,39500,585070,232662095,0,0.0,N,5,-800,
1999-01-15,40300,39600,41450,38900,540690,216494940,0,0.0,N,2,500,
1999-01-18,39600,40300,41000,39600,382130,152147470,0,0.0,N,5,-700,
1999-01-19,38700,39000,39800,38350,380360,147648675,0,0.0,N,5,-900,
1999-01-20,38700,39000,39650,38600,473100,185278035,0,0.0,N,3,0,
1999-01-21,39400,39100,40700,38900,787970,312137465,0,0.0,N,2,700,
1999-01-22,38200,39000,39400,38100,387920,149544240,0,0.0,N,5,-1200,
1999-01-25,37000,38100,38200,36900,396310,147845430,0,0.0,N,5,-1200,
1999-01-26,36000,37300,38200,36000,331550,124249140,0,0.0,N,5,-1000,
1999-01-27,37700,36200,37700,36000,337720,124710235,0,0.0,N,2,1700,
1999-01-28,38900,37700,39400,37700,403900,156533170,0,0.0,N,2,1200,
1999-01-29,38850,38800,39200,38300,284270,109820835,0,0.0,N,5,-50,
1999-02-01,40000,39000,41500,39000,534900,214496110,0,0.0,N,2,1150,
1999-02-02,39450,40000,40000,39000,244160,95788770,0,0.0,N,5,-550,
1999-02-03,38900,39200,39200,38500,219700,85359565,0,0.0,N,5,-550,
1999-02-04,38700,37950,38750,37950,132180,50851580,0,0.0,N,5,-200,
1999-02-05,38750,38700,39400,38200,128550,50006670,0,0.0,N,2,50,
1999-02-08,38950,39400,39500,38800,208020,81228725,0,0.0,N,2,200,
1999-02-09,38700,38750,38750,37900,246540,94435770,0,0.0,N,5,-250,
1999-02-10,38100,38300,38500,37300,230030,87290685,0,0.0,N,5,-600,
1999-02-11,38100,38450,38600,37700,188360,71902535,0,0.0,N,3,0,
1999-02-12,38550,38100,38600,38100,188530,72406415,0,0.0,N,2,450,
1999-02-18,37600,38650,38650,37600,93850,35689560,0,0.0,N,5,-950,
1999-02-19,36700,37100,37100,36300,289070,105895260,0,0.0,N,5,-900,
1999-02-22,35100,36000,36050,31200,324480,113687430,0,0.0,N,5,-1600,
1999-02-23,34200,35200,35500,33300,313920,107008410,0,0.0,N,5,-900,
1999-02-24,33550,34050,34600,33550,184910,62791650,0,0.0,N,5,-650,
1999-02-25,34000,33700,34450,33050,208620,70594065,0,0.0,N,2,450,
1999-02-26,36000,34000,36000,34000,295650,103898710,0,0.0,N,2,2000,
1999-03-02,36800,36800,37450,35600,320790,117513000,0,0.0,N,2,800,
1999-03-03,36600,36800,37300,36100,177330,64910080,0,0.0,N,5,-200,
1999-03-04,37700,36800,38500,36300,218200,81274590,0,0.0,N,2,1100,
1999-03-05,38700,37500,38700,37100,392880,150765600,0,0.0,N,2,1000,
1999-03-08,40500,39500,40500,39200,771980,308526590,0,0.0,N,2,1800,
1999-03-09,40000,40500,40700,39400,426390,169959720,0,0.0,N,5,-500,
1999-03-10,39900,39800,40000,38900,279320,110217995,0,0.0,N,5,-100,
1999-03-11,42000,41000,42000,40000,1286250,530259085,0,0.0,N,2,2100,
1999-03-12,41000,41100,41900,40500,544820,223158595,0,0.0,N,5,-1000,
1999-03-15,39600,41000,41500,39500,404450,162812425,0,0.0,N,5,-1400,
1999-03-16,40000,39600,40000,39250,348530,138340170,0,0.0,N,2,400,
1999-03-17,39200,40000,40800,39150,269500,107093130,0,0.0,N,5,-800,
1999-03-18,39000,38900,40200,38900,357280,141765455,0,0.0,N,5,-200,
1999-03-19,40400,38700,40500,38700,395080,157981565,0,0.0,N,2,1400,
1999-03-22,40500,39600,41200,39300,486770,195509310,0,0.0,N,2,100,
1999-03-23,40500,40000,40500,39500,215760,86244685,0,0.0,N,3,0,
1999-03-24,40100,39100,40150,39100,174090,69398385,0,0.0,N,5,-400,
1999-03-25,40500,39600,40900,39600,344820,139526660,0,0.0,N,2,400,
1999-03-26,40200,39900,40900,39900,311170,125588540,0,0.0,N,5,-300,
1999-03-29,40000,39600,40150,39200,272960,108345615,0,0.0,N,5,-200,
1999-03-30,40500,40200,40900,40050,320570,129797310,0,0.0,N,2,500,
1999-03-31,41600,40550,42550,40150,975620,405718790,0,0.0,N,2,1100,
1999-04-01,44000,41500,44500,41100,1302570,562985445,0,0.0,N,2,2400,
1999-04-02,44000,44400,45300,43700,1165700,517209290,0,0.0,N,3,0,
1999-04-06,44000,44100,44700,43500,543540,239554630,0,0.0,N,3,0,
1999-04-07,44000,43900,45300,43400,1046170,464185525,0,0.0,N,3,0,
1999-04-08,44000,43500,44500,43100,683500,300160485,0,0.0,N,3,0,
1999-04-09,42800,44000,44400,42500,395600,171371490,0,0.0,N,5,-1200,
1999-04-12,41800,43000,43400,41600,545130,229360475,0,0.0,N,5,-1000,
1999-04-13,42000,41750,42800,41500,322890,136308680,0,0.0,N,2,200,
1999-04-14,42500,42000,42900,41500,387000,163617300,0,0.0,N,2,500,
1999-04-15,45000,42500,45000,42500,851770,375017625,0,0.0,N,2,2500,
1999-04-16,46800,44800,48700,44100,2232250,1036190810,0,0.0,N,2,1800,
1999-04-19,50900,49000,51000,47200,1972150,979763185,0,0.0,N,2,4100,
1999-04-20,50000,51500,52500,49100,1264090,643646340,0,0.0,N,5,-900,
1999-04-21,48300,49000,49900,48100,622190,305008865,0,0.0,N,5,-1700,
1999-04-22,48300,48300,48800,46300,618010,294030030,0,0.0,N,3,0,
1999-04-23,49800,48250,50700,48000,793630,393797415,0,0.0,N,2,1500,
1999-04-26,53500,49800,53500,49200,1342560,704802990,0,0.0,N,2,3700,
1999-04-27,58000,53600,58000,53500,1726730,968249590,0,0.0,N,2,4500,
1999-04-28,57300,56000,58700,55500,1405410,806800020,0,0.0,N,5,-700,
1999-04-29,52500,56000,56200,52500,690710,374015980,0,0.0,N,5,-4800,
1999-04-30,52000,52000,52500,50300,843430,433291940,0,0.0,N,5,-500,
1999-05-03,51200,53000,53200,50700,385780,198895290,0,0.0,N,5,-800,
1999-05-04,53000,51500,53800,51500,476160,250571230,0,0.0,N,2,1800,
1999-05-06,55000,53000,55000,52500,666640,359720430,0,0.0,N,2,2000,
